"","host_community"
"1082.4",0.00416666666666667
"1082.5",0.00416666666666667
"1083.1",0.00416666666666667
"1083.2",0.00416666666666667
"1083.6",0.00416666666666667
"1084.1",0.00416666666666667
"1084.7",0.00833333333333333
"1085.4",0.00416666666666667
"1086",0.00416666666666667
"1086.2",0.00416666666666667
"1086.3",0.00416666666666667
"1086.5",0.00416666666666667
"1087.1",0.00416666666666667
"1088",0.00416666666666667
"1088.2",0.00416666666666667
"1088.3",0.00416666666666667
"1088.7",0.00416666666666667
"1088.8",0.0166666666666667
"1089",0.00416666666666667
"1089.1",0.00416666666666667
"1089.4",0.00416666666666667
"1089.6",0.00416666666666667
"1089.8",0.00416666666666667
"1091.2",0.00416666666666667
"1091.7",0.00416666666666667
"1092",0.00416666666666667
"1092.8",0.00833333333333333
"1092.9",0.00416666666666667
"1093.1",0.00416666666666667
"1093.3",0.00416666666666667
"1094",0.00416666666666667
"1094.3",0.00416666666666667
"1094.4",0.00833333333333333
"1094.7",0.00416666666666667
"1094.9",0.00416666666666667
"1095",0.00416666666666667
"1095.2",0.00416666666666667
"1095.9",0.00833333333333333
"1096.1",0.00833333333333333
"1096.2",0.00833333333333333
"1097.2",0.00416666666666667
"1098",0.00416666666666667
"1098.8",0.00416666666666667
"1099.2",0.00416666666666667
"1099.6",0.00416666666666667
"1100.2",0.00416666666666667
"1100.3",0.00416666666666667
"1100.5",0.00416666666666667
"1101",0.00416666666666667
"1101.3",0.00416666666666667
"1101.6",0.00833333333333333
"1102.5",0.00416666666666667
"1102.6",0.00416666666666667
"1102.7",0.00416666666666667
"1103.5",0.00416666666666667
"1103.7",0.00416666666666667
"1103.9",0.00833333333333333
"1104.2",0.00416666666666667
"1105.6",0.0166666666666667
"1106",0.00416666666666667
"1106.3",0.00416666666666667
"1106.7",0.00416666666666667
"1107.3",0.00416666666666667
"1108",0.00416666666666667
"1108.6",0.00833333333333333
"1108.9",0.00833333333333333
"1109.9",0.00416666666666667
"1112.6",0.00416666666666667
"1113",0.00416666666666667
"1116.4",0.00416666666666667
"1118.2",0.00416666666666667
"1118.3",0.00416666666666667
"1130.9",0.00416666666666667
"1131.3",0.00416666666666667
"1140.1",0.00416666666666667
"1148.3",0.00416666666666667
