"","host_community"
"1.8979215",0.00416666666666667
"1.8982133",0.00416666666666667
"1.898555",0.00416666666666667
"1.89862333333333",0.00416666666666667
"1.89874",0.00416666666666667
"1.89959333333333",0.00416666666666667
"1.89971166666667",0.00416666666666667
"1.9000167",0.00416666666666667
"1.9000885",0.00416666666666667
"1.9001144",0.00416666666666667
"1.900125",0.00416666666666667
"1.90048",0.00416666666666667
"1.9007971",0.00416666666666667
"1.9010057",0.00416666666666667
"1.90113666666667",0.00416666666666667
"1.90133166666667",0.00416666666666667
"1.9015667",0.00416666666666667
"1.90176666666667",0.00416666666666667
"1.90213",0.00416666666666667
"1.90227333333333",0.00416666666666667
"1.9023",0.00416666666666667
"1.902365",0.00416666666666667
"1.9025667",0.00416666666666667
"1.9027707",0.00416666666666667
"1.90485166666667",0.00416666666666667
"1.90576333333333",0.00416666666666667
"1.90747833333333",0.00416666666666667
"1.9399214",0.00416666666666667
"1.9406648",0.00416666666666667
"1.94258",0.00416666666666667
"1.9428801",0.00416666666666667
"1.9430396",0.00416666666666667
"1.943525",0.00416666666666667
"1.943625",0.00416666666666667
"1.94389333333333",0.00416666666666667
"1.9442716",0.00416666666666667
"1.94433",0.00416666666666667
"1.94435",0.00416666666666667
"1.9443945",0.00416666666666667
"1.961655",0.00416666666666667
"1.96271166666667",0.00416666666666667
"1.9634106",0.00416666666666667
"1.9640093",0.00416666666666667
"1.96459",0.00416666666666667
"1.9647809",0.00416666666666667
"1.9651462",0.00416666666666667
"1.9658177",0.00416666666666667
"1.966272",0.00416666666666667
"1.9666031",0.00416666666666667
"1.9673487",0.00416666666666667
"1.9699361",0.00416666666666667
"2.0024433",0.00416666666666667
"2.00251833333333",0.00416666666666667
"2.00293",0.00416666666666667
"2.00341833333333",0.00416666666666667
"2.00343666666667",0.00416666666666667
"2.0057667",0.00416666666666667
"2.0068061",0.00416666666666667
"2.0070598",0.00416666666666667
"2.00825166666667",0.00416666666666667
"2.0087694",0.00416666666666667
"2.0094576",0.00416666666666667
"2.00966",0.00416666666666667
"2.0162456",0.00416666666666667
"2.0212194",0.00416666666666667
"2.021815",0.00416666666666667
"2.024155",0.00416666666666667
"2.027585",0.00416666666666667
"2.02796166666667",0.00416666666666667
"2.02812333333333",0.00416666666666667
"2.02846166666667",0.00416666666666667
"2.02915166666667",0.00416666666666667
"2.029585",0.00416666666666667
"2.03084166666667",0.00416666666666667
"2.03097166666667",0.00416666666666667
"2.04168666666667",0.00416666666666667
"2.0417932",0.00416666666666667
"2.0431779",0.00416666666666667
"2.0436179",0.00416666666666667
"2.04393166666667",0.00416666666666667
"2.0439479",0.00416666666666667
"2.0441496",0.00416666666666667
"2.04435",0.00416666666666667
"2.04442166666667",0.00416666666666667
"2.04539833333333",0.00416666666666667
"2.04542",0.00416666666666667
"2.04622166666667",0.00416666666666667
"2.077803",0.00416666666666667
"2.0778056",0.00416666666666667
"2.07787166666667",0.00416666666666667
"2.077895",0.00416666666666667
"2.07817",0.00416666666666667
"2.0782998",0.00416666666666667
"2.07852833333333",0.00416666666666667
"2.07858833333333",0.00416666666666667
"2.07901166666667",0.00416666666666667
"2.0790209",0.00416666666666667
"2.08292",0.00416666666666667
"2.0833731",0.00416666666666667
"2.08439",0.00416666666666667
"2.0849591",0.00416666666666667
"2.0849834",0.00416666666666667
"2.08506333333333",0.00416666666666667
"2.0851551",0.00416666666666667
"2.08558",0.00416666666666667
"2.0863062",0.00416666666666667
"2.08674166666667",0.00416666666666667
"2.0868139",0.00416666666666667
"2.08682166666667",0.00416666666666667
"2.08735666666667",0.00416666666666667
"2.08735833333333",0.00416666666666667
"2.08804166666667",0.00416666666666667
"2.0886774",0.00416666666666667
"2.09825333333333",0.00416666666666667
"2.09857",0.00416666666666667
"2.09868666666667",0.00416666666666667
"2.09898",0.00416666666666667
"2.1259812",0.00416666666666667
"2.12697",0.00416666666666667
"2.1270513",0.00416666666666667
"2.1272598",0.00416666666666667
"2.12798833333333",0.00416666666666667
"2.12871166666667",0.00416666666666667
