start,end,today,deviceid,subscriberid,imei,phonenumber,G0_PRELIMINARY_INFORMATION/Q0_1_Date_of_interview,G0_PRELIMINARY_INFORMATION/Q0_3_Enumerator_code,G0_PRELIMINARY_INFORMATION/calc_001,G0_PRELIMINARY_INFORMATION/Q0_5_District,G0_PRELIMINARY_INFORMATION/Q0_6_Sub_district,G0_PRELIMINARY_INFORMATION/Q0_7_Community_neighbourhood,CommunityName,Project,G0_PRELIMINARY_INFORMATION/Q0_7_Other_community_neighbourhood,Q0_9_Gender,Q0_10_Population_group,Q0_11_What_support_did_you_receive_from_Maraam_Binaa_local_contractor,Q0_11_What_support_did_you_receive_from_Maraam_Binaa_local_contractor/Worksite_Preparation_and_Cleaning_eg_rubble_removal_simple_demolition_or_land_filling,Q0_11_What_support_did_you_receive_from_Maraam_Binaa_local_contractor/Non_Structural_Civil_Work_eg_installing_stones_for_work_floor_patching_roof_patching_plaster_work_fixing_cracks_in_wall_installing_floor_tiles,Q0_11_What_support_did_you_receive_from_Maraam_Binaa_local_contractor/Fixing_Existing_Doors_and_Windows,Q0_11_What_support_did_you_receive_from_Maraam_Binaa_local_contractor/Providing_Doors_and_Windows,Q0_11_What_support_did_you_receive_from_Maraam_Binaa_local_contractor/Sanitary_Works_and_Related_Items_eg_installing_toilet_seat_installing_sink,Q0_11_What_support_did_you_receive_from_Maraam_Binaa_local_contractor/Electric_works_eg_installing_replacement_components_to_electrical_board_electrical_point_electrical_breaker,Q1_Was_the_quality_of_construction_in_your_shelter_adequate_prior_to_the_intervention,Q1_1_Why_not,CHECK_CHECK_Q1.1_Translation,Q2_Is_the_quality_of_construction_of_your_shelter_adequate_now,Q2_1_Why_not,CHECK_CHECK_Q2.1_Translation,Q3_What_shelter_challenges_did_you_face_prior_to_the_intervention,Q3_What_shelter_challenges_did_you_face_prior_to_the_intervention/Lack_of_space,Q3_What_shelter_challenges_did_you_face_prior_to_the_intervention/Poor_construction_materials,Q3_What_shelter_challenges_did_you_face_prior_to_the_intervention/Not_weatherproof,Q3_What_shelter_challenges_did_you_face_prior_to_the_intervention/High_maintenance_costs,Q3_What_shelter_challenges_did_you_face_prior_to_the_intervention/Lack_of_privacy,Q3_What_shelter_challenges_did_you_face_prior_to_the_intervention/Dont_know,Q3_What_shelter_challenges_did_you_face_prior_to_the_intervention/Refuse_to_answer,Q3_What_shelter_challenges_did_you_face_prior_to_the_intervention/Other,Q3_Other,CHECK_CHECK_Q3_Translation,Q4_What_shelter_challenges_do_you_face_now,Q4_What_shelter_challenges_do_you_face_now/Lack_of_space,Q4_What_shelter_challenges_do_you_face_now/Poor_construction_materials,Q4_What_shelter_challenges_do_you_face_now/Not_weatherproof,Q4_What_shelter_challenges_do_you_face_now/High_maintenance_costs,Q4_What_shelter_challenges_do_you_face_now/Lack_of_privacy,Q4_What_shelter_challenges_do_you_face_now/Dont_know,Q4_What_shelter_challenges_do_you_face_now/Refuse_to_answer,Q4_What_shelter_challenges_do_you_face_now/Other,Q4_Other,CHECK_CHECK_Q4_Translation,Q5_Have_your_living_conditions_improved_as_a_result_of_the_intervention,Q6_What_were_the_positive_results_of_the_shelter_repair_rehabilitation,Q6_What_were_the_positive_results_of_the_shelter_repair_rehabilitation/Improved_safety,Q6_What_were_the_positive_results_of_the_shelter_repair_rehabilitation/Improved_Privacy,Q6_What_were_the_positive_results_of_the_shelter_repair_rehabilitation/Reduced_financial_stress,Q6_What_were_the_positive_results_of_the_shelter_repair_rehabilitation/Lower_risk_of_eviction,Q6_What_were_the_positive_results_of_the_shelter_repair_rehabilitation/No_longer_have_to_move_return_due_to_poor_shelter,Q6_What_were_the_positive_results_of_the_shelter_repair_rehabilitation/Reduced_community,Q6_What_were_the_positive_results_of_the_shelter_repair_rehabilitation/There_are_no_results,Q6_What_were_the_positive_results_of_the_shelter_repair_rehabilitation/Dont_know,Q6_What_were_the_positive_results_of_the_shelter_repair_rehabilitation/Other,Q6_Other,CHECK_CHECK_Q6_Translation,Q7_Is_the_shelter_design_generally_suited_and_appropriate_for_your_needs,Q8_Are_there_any_flaws_or_deficiencies_in_the_design,Q8_1_Can_you_specify,Q8_1_Can_you_specify/Poor_quality_materials,Q8_1_Can_you_specify/Poor_quality_of_construction,Q8_1_Can_you_specify/Inadequate_space,Q8_1_Can_you_specify/Design_not_suitable,Q8_1_Can_you_specify/Other,Q8_1_Other,CHECK_CHECK_Q8_Translation,Q9_Was_there_any_discrimination_in_the_way_assistance_was_given,Q9_1_In_what_way,Q9_1_In_what_way/Preference_given_to_a_certain_group,Q9_1_In_what_way/Some_people_ignored,Q9_1_In_what_way/Other,Q9_1_Other,CHECK_CHECK_Q9_Translation,Q9_2_Which_specific_groups_were_given_more_preference,CHECK_CHECK_Q9_Translation,Q10_Were_there_any_HHs_that_needed_assistance_but_didnt_receive_it,Q10_1_Why,CHECK_CHECK_Q10_Translation,Q11_Did_the_assistance_provided_meet_your_needs_fall_below_your_needs_or_exceed_them,Q11_1_Below_your_needs_Why,CHECK_CHECK_Q11_Translation,Q11_2_Exceeded_your_need_Why,CHECK_CHECK_Q11_Translation,Q12_Was_the_HoHH_consulted_in_the_design_of_the_project,Q12_1_If_Yes_In_what_way,Q12_1_If_Yes_In_what_way/Input_into_design_of_shelter_repair,Q12_1_If_Yes_In_what_way/Input_into_selection_of_locations,Q12_1_If_Yes_In_what_way/Input_into_selection_of_beneficiaries,Q12_1_If_Yes_In_what_way/Dont_know_refuse_to_answer,Q12_1_If_Yes_In_what_way/Other,Q12_1_Other,CHECK_CHECK_Q12_Translation,Q12_2_If_No_In_what_way,Q12_2_Other,CHECK_CHECK_Q12_Translation,Q13_Was_the_HoHH_engaged_in_the_implementation_of_the_project,Q13_1_If_Yes_In_what_way,Q13_1_If_Yes_In_what_way/Help_with_purchasing_construction_materials,Q13_1_If_Yes_In_what_way/Help_with_actual_repair_work,Q13_1_If_Yes_In_what_way/Help_with_monitoring_contractors_work,Q13_1_If_Yes_In_what_way/Contribute_to_the_supervision_of_the_implementation_work,Q13_1_If_Yes_In_what_way/Prepare_food_and_tea_for_workers,Q13_1_If_Yes_In_what_way/Dont_know_refuse_to_answer,Q13_1_If_Yes_In_what_way/Other,Q13_1_Other,CHECK_CHECK_Q13_Translation,Q13_2_If_No_In_what_way,Q13_2_Other,CHECK_CHECK_Q13_Translation,Q14_Were_women_in_your_HH_if_different_to_HoHH_consulted_in_the_design_of_the_project,Q14_1_If_Yes_In_what_way,Q14_1_If_Yes_In_what_way/Input_into_design_of_shelter_repair,Q14_1_If_Yes_In_what_way/Input_into_selection_of_locations,Q14_1_If_Yes_In_what_way/Input_into_selection_of_beneficiaries,Q14_1_If_Yes_In_what_way/Dont_know_refuse_to_answer,Q14_1_If_Yes_In_what_way/Other,Q14_1_Other,Q14_2_If_No_In_what_way,Q14_2_Other,CHECK_CHECK_Q14_Translation,Q14_3_Was_women_in_your_HH_involved_in_the_implantation_of_the_project,Q14_3_1_If_Yes_In_what_way,Q14_3_1_If_Yes_In_what_way/Input_into_design_of_shelter_repair,Q14_3_1_If_Yes_In_what_way/Input_into_selection_of_locations,Q14_3_1_If_Yes_In_what_way/Input_into_selection_of_beneficiaries,Q14_3_1_If_Yes_In_what_way/Dont_know_refuse_to_answer,Q14_3_1_If_Yes_In_what_way/Other,Q14_3_1_Other,Q14_3_2_If_No_In_what_way,Q14_3_2_Other,CHECK_CHECK_Q14_Translation,Q15_When_was_your_earliest_involvement_in_the_project,Q16_How_would_you_rate_the_ability_of_you_and_your_community_to_resolve_shelter_challenges_prior_to_the_intervention,Q17_How_would_you_rate_the_ability_of_you_and_your_community_to_resolve_shelter_challenges_now,Q18_If_there_was_an_improved_or_decreased_ability_for_community_to_resolve_shelter_challenges_please_explain,CHECK_CHECK_Q18_Translation,Q19_Are_you_aware_of_any_complaint_mechanisms_available,Q20_Did_you_make_a_complaint_about_the_intervention,Q20_1_What_was_the_complaint_about,Q20_1_What_was_the_complaint_about/Application_process_to_receive_rehabilitation_support,Q20_1_What_was_the_complaint_about/Quality_of_shelter_intervention,Q20_1_What_was_the_complaint_about/timeliness_of_shelter_intervention,Q20_1_What_was_the_complaint_about/lack_of_opportunity_to_provide_feedback_during_planning,Q20_1_What_was_the_complaint_about/Selection_of_beneficiaries,Q20_1_What_was_the_complaint_about/Dont_know,Q20_1_What_was_the_complaint_about/Refuse_to_answer,Q20_1_What_was_the_complaint_about/Other,Q20_1_Other,Q20_2_How_long_did_it_take_for_the_complaint_to_be_followed_up,Q20_3_Was_the_complaint_followed_up_on_effectively,Q21_Do_you_trust_the_feedback_mechanism,Q21_1_Why_not,Note_CONCLUSION,COMMENTS,CHECK_CHECK_Comments_Translation,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,_tags,_notes
2018-06-29T20:48:09.898+03,2018-06-29T20:52:19.992+03,2018-06-29,355735092597345,,355735092597345,,2018-06-28,#JCE,SY07,SY0705,SY070500,C4288,Korin,NSRP+,,Female,From_35_To_44,Non_Structural_Civil_Work_eg_installing_stones_for_work_floor_patching_roof_patching_plaster_work_fixing_cracks_in_wall_installing_floor_tiles Providing_Doors_and_Windows,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Yes,,,Yes,,,Not_weatherproof High_maintenance_costs,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Lack_of_space,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Yes,Improved_safety Reduced_financial_stress Lower_risk_of_eviction No_longer_have_to_move_return_due_to_poor_shelter,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Yes,No,,,,,,,,,No,,,,,,,,,Yes,???????? ???? ??? ??????? ???? ????,Families whose houses were completely demolished,Met_needs,,,,,Yes,Input_into_design_of_shelter_repair,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,Yes,Help_with_purchasing_construction_materials Help_with_actual_repair_work,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,No,,,,,,,,Women_dont_know_about_shelter_structure,,,No,,,,,,,,Women_dont_know_about_shelter_structure,,,2016-06-01,Very_good,Good,???? ?????? ??????? ???????? ????????,"Improved installation of doors, locks and windows",Yes,No,,,,,,,,,,,,,,,,????? ?? ?????? ??????? ?? ?????? ??? ???? ?? ?????,We hope in the next few times that more people will benefit,uuid:8d7aedd7-0897-4dd1-b2d5-06cdd9dcbeed,25137284,8d7aedd7-0897-4dd1-b2d5-06cdd9dcbeed,2018-06-29T18:27:53,76,,-1,,
2018-06-29T20:53:18.547+03,2018-06-29T20:56:04.470+03,2018-06-29,355735092597345,,355735092597345,,2018-06-28,#JCE,SY07,SY0705,SY070500,C4288,Korin,NSRP+,,Male,From_25_To_34,Non_Structural_Civil_Work_eg_installing_stones_for_work_floor_patching_roof_patching_plaster_work_fixing_cracks_in_wall_installing_floor_tiles Fixing_Existing_Doors_and_Windows Providing_Doors_and_Windows,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Yes,,,Yes,,,Not_weatherproof High_maintenance_costs,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Lack_of_space,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Yes,Improved_safety Reduced_financial_stress Lower_risk_of_eviction No_longer_have_to_move_return_due_to_poor_shelter,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Yes,No,,,,,,,,,No,,,,,,,,,Yes,???????? ??????? ??????? ???? ????,Families are completely destroyed,Met_needs,,,,,Yes,Input_into_design_of_shelter_repair,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,Yes,Help_with_purchasing_construction_materials Help_with_actual_repair_work,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,No,,,,,,,,Women_dont_know_about_shelter_structure,,,No,,,,,,,,Women_dont_know_about_shelter_structure,,,2016-06-01,Very_good,Good,???? ????? ????? ??????? ???????? ????????,"Improved installation of doors, windows and locks",Yes,No,,,,,,,,,,,,,,,,??????,There is no,uuid:03b9bda6-dfc7-40e6-aa13-3c03129e103b,25137285,03b9bda6-dfc7-40e6-aa13-3c03129e103b,2018-06-29T18:27:54,77,,-1,,
2018-06-29T21:05:49.956+03,2018-06-29T21:09:51.352+03,2018-06-29,355735092597345,,355735092597345,,2018-06-28,#JCE,SY07,SY0705,SY070500,C4288,Korin,NSRP+,,Female,From_35_To_44,Non_Structural_Civil_Work_eg_installing_stones_for_work_floor_patching_roof_patching_plaster_work_fixing_cracks_in_wall_installing_floor_tiles Fixing_Existing_Doors_and_Windows Providing_Doors_and_Windows,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Yes,,,Yes,,,Not_weatherproof High_maintenance_costs,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Yes,Improved_safety Reduced_financial_stress Lower_risk_of_eviction No_longer_have_to_move_return_due_to_poor_shelter,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Yes,No,,,,,,,,,No,,,,,,,,,No,,,Met_needs,,,,,Yes,Input_into_design_of_shelter_repair,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,Yes,Help_with_purchasing_construction_materials Help_with_actual_repair_work,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,No,,,,,,,,Women_dont_know_about_shelter_structure,,,No,,,,,,,,Women_dont_know_about_shelter_structure,,,2016-06-29,Very_good,Good,???? ???? ????? ??????? ???????? ????????,"Improved due to installation of doors, locks and windows",Yes,No,,,,,,,,,,,,,,,,??????,There is no,uuid:4a15bcc5-6dfd-4e96-98a0-16938d16315e,25137288,4a15bcc5-6dfd-4e96-98a0-16938d16315e,2018-06-29T18:27:55,78,,-1,,
2018-06-29T21:09:55.009+03,2018-06-29T21:12:50.072+03,2018-06-29,355735092597345,,355735092597345,,2018-06-28,#JCE,SY07,SY0705,SY070500,C4288,Korin,NSRP+,,Female,From_25_To_34,Non_Structural_Civil_Work_eg_installing_stones_for_work_floor_patching_roof_patching_plaster_work_fixing_cracks_in_wall_installing_floor_tiles Fixing_Existing_Doors_and_Windows Providing_Doors_and_Windows,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Yes,,,Yes,,,Not_weatherproof High_maintenance_costs,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Refuse_to_answer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,Yes,Improved_safety Reduced_financial_stress Lower_risk_of_eviction No_longer_have_to_move_return_due_to_poor_shelter,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Yes,No,,,,,,,,,No,,,,,,,,,Yes,???????? ???? ??? ??????? ???? ????,Families whose houses were completely demolished,Met_needs,,,,,Yes,Input_into_design_of_shelter_repair Input_into_selection_of_locations,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,Yes,Help_with_purchasing_construction_materials Help_with_actual_repair_work,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,No,,,,,,,,Women_dont_know_about_shelter_structure,,,No,,,,,,,,Women_dont_know_about_shelter_structure,,,2016-06-01,Very_good,Good,???? ??? ??????? ??? ???? ???? ????? ?????? ??????? ????????,It improved because the restoration was for one of my home walls and the installation of doors and windows,Yes,No,,,,,,,,,,,,,,,,??????,There is no,uuid:e63ac2e7-4c69-4fe2-a076-4e99ff85b2c6,25137292,e63ac2e7-4c69-4fe2-a076-4e99ff85b2c6,2018-06-29T18:27:56,79,,-1,,
2018-06-29T21:13:41.754+03,2018-06-29T21:16:17.610+03,2018-06-29,355735092597345,,355735092597345,,2018-06-28,#JCE,SY07,SY0705,SY070500,C4288,Korin,NSRP+,,Female,From_25_To_34,Non_Structural_Civil_Work_eg_installing_stones_for_work_floor_patching_roof_patching_plaster_work_fixing_cracks_in_wall_installing_floor_tiles Fixing_Existing_Doors_and_Windows Providing_Doors_and_Windows,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Yes,,,Yes,,,Not_weatherproof High_maintenance_costs,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Lack_of_space,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Yes,Improved_safety Reduced_financial_stress Lower_risk_of_eviction No_longer_have_to_move_return_due_to_poor_shelter,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Yes,No,,,,,,,,,No,,,,,,,,,No,,,Met_needs,,,,,Yes,Input_into_design_of_shelter_repair,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,Yes,Help_with_actual_repair_work,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,No,,,,,,,,Women_dont_know_about_shelter_structure,,,No,,,,,,,,Womeny_were_not_asked_to_participate,,,2016-06-01,Good,Good,???? ????? ????? ??????? ???????? ???????? ,"Improved installation of doors, locks and windows",Yes,No,,,,,,,,,,,,,,,,??????,There is no,uuid:480534f8-2a14-4128-bdcd-1ff22258dee0,25137294,480534f8-2a14-4128-bdcd-1ff22258dee0,2018-06-29T18:27:56,80,,-1,,
2018-06-29T21:19:25.882+03,2018-06-29T21:27:21.792+03,2018-06-29,355735092597345,,355735092597345,,2018-06-28,#JCE,SY07,SY0705,SY070500,C4288,Korin,NSRP+,,Female,From_25_To_34,Non_Structural_Civil_Work_eg_installing_stones_for_work_floor_patching_roof_patching_plaster_work_fixing_cracks_in_wall_installing_floor_tiles Fixing_Existing_Doors_and_Windows Providing_Doors_and_Windows,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Yes,,,Yes,,,Not_weatherproof High_maintenance_costs,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Lack_of_space,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Yes,Improved_safety Reduced_financial_stress Lower_risk_of_eviction No_longer_have_to_move_return_due_to_poor_shelter,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Yes,No,,,,,,,,,No,,,,,,,,,Yes,???????? ???? ???? ??????? ???? ???? ,Families whose houses were completely demolished,Met_needs,,,,,Yes,Input_into_design_of_shelter_repair,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,Yes,Help_with_purchasing_construction_materials Help_with_actual_repair_work,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,No,,,,,,,,Womeny_were_not_asked_to_participate,,,No,,,,,,,,Women_dont_know_about_shelter_structure,,,2016-06-01,Good,Good,???? ?????? ?? ??? ???? ???? ????? ??? ????? ??????? ???????? ???????? ,"The house has been improved as it is ready to live after the doors, locks and windows are installed",Yes,No,,,,,,,,,,,,,,,,??????,There is no,uuid:2388a9a5-435a-4b47-be3b-f226fc50f59f,25137297,2388a9a5-435a-4b47-be3b-f226fc50f59f,2018-06-29T18:27:57,81,,-1,,
2018-06-29T21:30:44.672+03,2018-06-29T21:35:57.798+03,2018-06-29,355735092597345,,355735092597345,,2018-06-28,#JCE,SY07,SY0705,SY070500,C4288,Korin,NSRP+,,Female,From_18_To_24,Non_Structural_Civil_Work_eg_installing_stones_for_work_floor_patching_roof_patching_plaster_work_fixing_cracks_in_wall_installing_floor_tiles Fixing_Existing_Doors_and_Windows Providing_Doors_and_Windows,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Yes,,,Yes,,,Not_weatherproof High_maintenance_costs,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Yes,Improved_safety Reduced_financial_stress Lower_risk_of_eviction No_longer_have_to_move_return_due_to_poor_shelter,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Yes,No,,,,,,,,,No,,,,,,,,,Yes,???????? ???? ???? ??????? ???? ???? ,Families whose houses have been heavily demolished,Met_needs,,,,,Yes,Input_into_design_of_shelter_repair,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,Yes,Help_with_actual_repair_work,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,Yes,Input_into_design_of_shelter_repair,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,No,,,,,,,,Women_did_not_want_to_participate,,,2016-06-01,Very_good,Good,???? ????? ????? ??????? ???????? ???????? ,"Improved installation of doors, locks and windows",Yes,No,,,,,,,,,,,,,,,,??????,There is no,uuid:49a3c9e2-4ac2-47c0-a3ee-4489728aa89d,25138622,49a3c9e2-4ac2-47c0-a3ee-4489728aa89d,2018-06-29T19:16:03,82,,-1,,
2018-06-29T21:36:28.767+03,2018-06-29T21:49:35.129+03,2018-06-29,355735092597345,,355735092597345,,2018-06-28,#JCE,SY07,SY0705,SY070500,C4288,Korin,NSRP+,,Female,From_18_To_24,Non_Structural_Civil_Work_eg_installing_stones_for_work_floor_patching_roof_patching_plaster_work_fixing_cracks_in_wall_installing_floor_tiles Fixing_Existing_Doors_and_Windows Providing_Doors_and_Windows,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Yes,,,Yes,,,Not_weatherproof High_maintenance_costs,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Yes,Improved_safety Reduced_financial_stress Lower_risk_of_eviction No_longer_have_to_move_return_due_to_poor_shelter,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Yes,No,,,,,,,,,No,,,,,,,,,Yes,???????? ???? ???? ??????? ???? ????,Families whose houses were completely demolished,Met_needs,,,,,Yes,Input_into_design_of_shelter_repair,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,Yes,Help_with_purchasing_construction_materials Help_with_actual_repair_work,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,No,,,,,,,,Women_dont_know_about_shelter_structure,,,No,,,,,,,,Women_dont_know_about_shelter_structure,,,2016-06-01,Good,Very_good,???? ????? ????? ??????? ???????? ???????? ?????? ???????,"Improved installation of doors, locks, windows and wall restoration",Yes,No,,,,,,,,,,,,,,,,??????,There is no,uuid:50be269b-72bd-467d-a1f1-f4ed2aa109f8,25138623,50be269b-72bd-467d-a1f1-f4ed2aa109f8,2018-06-29T19:16:04,83,,-1,,
2018-06-29T22:42:49.224+03,2018-06-29T23:11:06.052+03,2018-06-29,355735092597345,,355735092597345,,2018-06-28,#JCE,SY07,SY0705,SY070500,C4288,Korin,NSRP+,,Female,From_25_To_34,Non_Structural_Civil_Work_eg_installing_stones_for_work_floor_patching_roof_patching_plaster_work_fixing_cracks_in_wall_installing_floor_tiles Providing_Doors_and_Windows,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,No,??? ??????? ???????? ???????? ???? ??? ????? ????????? ,Because doors and locks and windows were not usable,Yes,,,Not_weatherproof High_maintenance_costs,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Yes,Improved_safety Reduced_financial_stress Lower_risk_of_eviction No_longer_have_to_move_return_due_to_poor_shelter,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Yes,No,,,,,,,,,No,,,,,,,,,Yes,???????? ???? ???? ??????? ???? ???? ,Families whose houses were completely demolished,Met_needs,,,,,Yes,Input_into_design_of_shelter_repair,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,Yes,Help_with_purchasing_construction_materials Help_with_actual_repair_work,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,No,,,,,,,,Women_did_not_want_to_participate,,,No,,,,,,,,Women_dont_know_about_shelter_structure,,,2016-06-01,Not_very_good,Good,???? ????? ????? ??????? ???????? ???????? ,"Improved installation of doors, locks and windows",Yes,No,,,,,,,,,,,,,,,,??????,There is no,uuid:e1b01c9f-fb94-4c2c-b8aa-10aeb8221ebd,25141855,e1b01c9f-fb94-4c2c-b8aa-10aeb8221ebd,2018-06-29T20:41:13,84,,-1,,
2018-06-29T23:11:32.392+03,2018-06-29T23:20:12.012+03,2018-06-29,355735092597345,,355735092597345,,2018-06-28,#JCE,SY07,SY0705,SY070500,C4288,Korin,NSRP+,,Female,From_35_To_44,Non_Structural_Civil_Work_eg_installing_stones_for_work_floor_patching_roof_patching_plaster_work_fixing_cracks_in_wall_installing_floor_tiles Providing_Doors_and_Windows,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,No,?????? ????? ?????? ????? ??????? ?????,There are no doors to the house and one of the walls is destroyed,Yes,,,Not_weatherproof High_maintenance_costs,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Dont_know,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,Yes,Improved_safety Reduced_financial_stress Lower_risk_of_eviction No_longer_have_to_move_return_due_to_poor_shelter,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Yes,No,,,,,,,,,No,,,,,,,,,Yes,???????? ???? ???? ??????? ???? ????,Families whose houses were completely demolished,Met_needs,,,,,Yes,Input_into_design_of_shelter_repair,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,No,,,,,,,,,,,They_did_not_want_to_participate,,,No,,,,,,,,Women_did_not_want_to_participate,,,No,,,,,,,,Women_did_not_want_to_participate,,,2016-06-29,Not_very_good,Poor,???? ???? ???? ???? ??? ?? ????? ??????? ???????? ????????,"Improvements have been made to the extent that doors, locks and windows have been installed",No,,,,,,,,,,,,,,,,,???? ?? ??????? ?? ??????? ??????? ?? ???? ??? ??????????,At the request of the Organization in the next phase to increase the number of beneficiaries,uuid:471bb889-6308-4307-a406-82766ffcb89c,25141857,471bb889-6308-4307-a406-82766ffcb89c,2018-06-29T20:41:14,85,,-1,,
