"","kiryandongo"
"2588038",0.00416666666666667
"2588040",0.00416666666666667
"2588060",0.00416666666666667
"2588061",0.00416666666666667
"2588066",0.00416666666666667
"2588068",0.00416666666666667
"2588071",0.00416666666666667
"2588075",0.00416666666666667
"2588080",0.00416666666666667
"2588083",0.00416666666666667
"2588086",0.00416666666666667
"2588089",0.00416666666666667
"2588090",0.00416666666666667
"2588091",0.00416666666666667
"2588096",0.00416666666666667
"2588097",0.00416666666666667
"2588101",0.00416666666666667
"2588105",0.00416666666666667
"2588109",0.00416666666666667
"2588111",0.00416666666666667
"2601206",0.00416666666666667
"2601209",0.00416666666666667
"2601213",0.00416666666666667
"2601216",0.00416666666666667
"2601218",0.00416666666666667
"2601219",0.00416666666666667
"2601221",0.00416666666666667
"2601224",0.00416666666666667
"2601227",0.00416666666666667
"2601228",0.00416666666666667
"2601231",0.00416666666666667
"2601258",0.00416666666666667
"2601294",0.00416666666666667
"2601297",0.00416666666666667
"2601308",0.00416666666666667
"2601320",0.00416666666666667
"2601334",0.00416666666666667
"2601338",0.00416666666666667
"2601342",0.00416666666666667
"2601346",0.00416666666666667
"2601358",0.00416666666666667
"2601361",0.00416666666666667
"2601365",0.00416666666666667
"2601366",0.00416666666666667
"2601367",0.00416666666666667
"2601370",0.00416666666666667
"2601372",0.00416666666666667
"2601377",0.00416666666666667
"2601379",0.00416666666666667
"2601407",0.00416666666666667
"2601434",0.00416666666666667
"2601437",0.00416666666666667
"2601440",0.00416666666666667
"2601443",0.00416666666666667
"2601448",0.00416666666666667
"2601449",0.00416666666666667
"2607511",0.00416666666666667
"2607512",0.00416666666666667
"2607513",0.00416666666666667
"2607514",0.00416666666666667
"2607515",0.00416666666666667
"2607516",0.00416666666666667
"2607518",0.00416666666666667
"2607519",0.00416666666666667
"2607520",0.00416666666666667
"2607523",0.00416666666666667
"2607524",0.00416666666666667
"2607526",0.00416666666666667
"2607536",0.00416666666666667
"2607538",0.00416666666666667
"2607539",0.00416666666666667
"2607540",0.00416666666666667
"2607947",0.00416666666666667
"2607948",0.00416666666666667
"2607949",0.00416666666666667
"2607950",0.00416666666666667
"2607952",0.00416666666666667
"2607953",0.00416666666666667
"2607954",0.00416666666666667
"2607955",0.00416666666666667
"2607956",0.00416666666666667
"2607958",0.00416666666666667
"2607960",0.00416666666666667
"2607961",0.00416666666666667
"2674041",0.00416666666666667
"2674046",0.00416666666666667
